player_id,player_name,age,position,main_position,current_club_name,team_name,competition_name,season,minutes_played_num,goals_per90,assists_per90,ga_per90,market_value_eur,value_band,spike_score,production_pct,age_upside,affordability,minutes_confidence,hidden_gem_score
678846,Ronaldo Dantas Fernandes (678846),21.7,Midfield - Attacking Midfield,Midfield,FC Vaduz,FC Luzern U21,Promotion League,24/25,2390.0,3.01255230125523,0.0376569037656903,3.0502092050209204,250000.0,<=0.5m,0.9588068181818182,0.9588068181818182,0.25714285714285723,0.5601600457273507,0.956,79.04493544537772
965971,Tyrese Hall (965971),21.0,Midfield - Central Midfield,Midfield,Notts County,Tottenham Hotspur U21,Premier League 2,24/25,2810.0,1.6014234875444842,0.1281138790035587,1.729537366548043,,,0.9406534325889164,0.9350180505415162,0.35714285714285715,0.5,1.0,79.02951326457791
539809,Miguel Reichmuth (539809),22.8,Midfield - Central Midfield,Midfield,FC Zürich,FC Zürich U21,Promotion League,24/25,1870.0,2.8877005347593587,0.0962566844919786,2.9839572192513373,100000.0,<=0.5m,0.9771359807460891,0.9771359807460891,0.0999999999999999,0.8045155758788225,0.748,78.97137690706886
813198,Fabrizio Lilli (813198),22.4,Midfield - Left Midfield,Midfield,Montespaccato Calcio,Forlì FC,Serie D - D,24/25,2040.0,1.7647058823529411,0.1764705882352941,1.9411764705882355,100000.0,<=0.5m,0.9687758478081059,0.9166666666666666,0.15714285714285733,0.8045155758788225,0.816,78.91765265996392
622030,Valentino Salducco (622030),23.0,Midfield - Central Midfield,Midfield,USD Sestri Levante 1919,ASDC Gozzano,Serie D - A,24/25,2610.0,1.7241379310344829,0.1034482758620689,1.827586206896552,100000.0,<=0.5m,0.941034897713598,0.941034897713598,0.07142857142857142,0.8045155758788225,1.0,78.86816906797655
1032786,Reuben McAllister (1032786),20.2,Midfield - Central Midfield,Midfield,Without Club,Forfar Athletic FC,League Two,24/25,2710.0,1.328413284132841,0.033210332103321,1.3616236162361623,,,0.9049338146811071,0.9049338146811071,0.47142857142857153,0.5,1.0,78.83888602372356
928629,Jorn Triep (928629),21.4,Midfield - Attacking Midfield,Midfield,VVV-Venlo,Sparta Rotterdam U21,Tweede Divisie,24/25,1920.0,4.6875,0.234375,4.921875,,,0.9886363636363636,0.9886363636363636,0.3000000000000002,0.5,0.768,78.79818181818182
1214236,Mehdi Ricci (1214236),21.0,Midfield - Central Midfield,Midfield,Without Club,Termoli Calcio 1920,Serie D - F,24/25,3980.0,1.1306532663316584,0.0,1.1306532663316584,125000.0,<=0.5m,0.8760529482551144,0.8760529482551144,0.35714285714285715,0.7467847956559017,1.0,78.7324497487752
1039831,Bjarne Pfundheller (1039831),20.2,Midfield - Defensive Midfield,Midfield,VfB Lübeck,VfB Lübeck,Regionalliga Nord,25/26,3150.0,0.5714285714285714,0.0571428571428571,0.6285714285714286,75000.0,<=0.5m,0.8163265306122449,0.8163265306122449,0.47142857142857153,0.8713918262360675,1.0,78.72193454689678
959917,Bartlomiej Baranski (959917),19.9,Midfield - Attacking Midfield,Midfield,Lech Poznan,Ruch Chorzow,Betclic 1 Liga,24/25,1860.0,2.903225806451613,0.0,2.903225806451613,450000.0,<=0.5m,0.9502840909090909,0.9502840909090909,0.5142857142857145,0.4261217490711632,0.744,78.65132137011317
